transaction_id,customer_id,date,product_id,quantity,price,promotion_id
1779,1148,2023-10-25,101,1,2.5,20.0
1780,1119,2023-07-25,103,5,1.2,
1781,1159,2023-10-14,106,1,4.5,20.0
1782,1039,2023-01-06,104,3,4.5,
1783,1124,2023-10-25,108,3,3.0,10.0
1784,1082,2023-06-07,102,1,2.8,
1785,1039,2023-06-10,102,2,2.8,20.0
1786,1189,2023-09-22,102,4,2.8,
1787,1162,2023-07-13,109,5,0.5,30.0
1788,1151,2023-12-03,102,1,2.8,10.0
1789,1132,2023-03-23,105,3,4.0,10.0
1790,1101,2023-06-27,103,4,1.2,30.0
1791,1113,2023-11-18,104,3,4.5,
1792,1073,2023-09-02,106,1,4.5,30.0
1793,1108,2023-02-15,103,3,1.2,30.0
1794,1099,2023-06-27,110,4,15.0,20.0
1795,1010,2023-09-14,102,1,2.8,
1796,1011,2023-11-08,105,4,4.0,
1797,1101,2023-08-03,101,3,2.5,
1798,1116,2023-04-21,107,2,3.5,20.0
1799,1116,2023-08-08,104,3,4.5,10.0
1800,1085,2023-14-01,107,-1,-3.5,10.0
1801,1004,2023-02-08,102,5,2.8,30.0
1802,1101,2023-02-04,109,4,0.5,20.0
1803,1045,2023-12-06,108,5,3.0,
1804,1079,2023-07-28,108,3,3.0,20.0
1805,1181,2023-07-30,102,2,2.8,10.0
1806,1147,2023-09-26,109,3,0.5,
1807,1022,2023-01-09,107,2,3.5,20.0
1808,1116,2023-09-18,107,3,3.5,20.0
1809,1108,2023-06-12,107,3,3.5,10.0
1810,1134,2023-09-12,110,5,15.0,10.0
1811,1029,2023-10-25,107,3,3.5,
1812,1114,2023-02-25,103,3,1.2,
1813,1086,2023-01-03,103,1,1.2,10.0
1814,1075,2023-10-20,108,1,3.0,
1815,1124,2023-04-30,104,5,4.5,20.0
1816,1147,2023-01-11,110,5,15.0,
1817,1080,2023-08-13,106,2,4.5,30.0
1818,1116,2023-10-01,108,2,3.0,
1819,1147,2023-07-18,104,5,4.5,20.0
1820,1114,2023-02-13,105,1,4.0,
1821,1015,2023-12-01,105,3,4.0,20.0
1822,1005,2023-08-17,104,1,4.5,10.0
1823,1039,2023-12-13,104,2,4.5,10.0
1824,1128,2023-03-21,110,2,15.0,30.0
1825,1067,2023-02-20,108,3,3.0,
1826,1005,2023-05-25,102,5,2.8,20.0
1827,1138,2023-04-22,101,1,2.5,20.0
1828,1112,2023-08-15,105,3,4.0,30.0
1829,1103,2023-07-17,107,2,3.5,
1830,1156,2023-09-17,109,2,0.5,20.0
1831,1089,2023-11-25,105,3,4.0,30.0
1832,1029,2023-12-26,107,2,3.5,
1833,1176,2023-08-11,110,5,15.0,10.0
1834,1111,2023-03-31,108,4,3.0,30.0
1835,1044,2023-03-30,110,5,15.0,10.0
1836,1183,2023-02-03,105,5,4.0,30.0
1837,1067,2023-03-03,106,4,4.5,30.0
1838,1166,2023-03-23,102,4,2.8,30.0
1839,1024,2023-11-02,103,2,1.2,
1840,1153,2023-07-17,103,4,1.2,
1841,1099,2023-07-18,110,2,15.0,
1842,1172,2023-08-08,110,5,15.0,30.0
1843,1045,2023-12-05,106,1,4.5,20.0
1844,1183,2023-05-06,103,4,1.2,
1845,1015,2023-08-18,107,1,3.5,20.0
1846,1033,2023-06-27,101,5,2.5,30.0
1847,1049,2023-06-12,110,5,15.0,10.0
1848,1045,2023-07-16,110,3,15.0,10.0
1849,1098,2023-11-09,108,5,3.0,20.0
1850,1177,2023-10-31,104,1,4.5,30.0
1851,1150,2023-01-16,102,5,2.8,10.0
1852,1068,2023-03-05,104,3,4.5,30.0
1853,1119,2023-02-06,106,5,4.5,20.0
1854,1060,2023-11-08,109,5,0.5,
1855,1011,2023-04-01,104,2,4.5,
1856,1099,2023-04-24,101,1,2.5,
1857,1061,2023-12-15,107,4,3.5,30.0
1858,1013,2023-01-18,110,5,15.0,30.0
1859,1081,2023-09-17,105,3,4.0,
1860,1156,2023-06-22,107,4,3.5,
1861,1158,2023-12-06,101,3,2.5,
1862,1001,2023-03-01,101,5,2.5,10.0
1863,1198,2023-10-14,107,2,3.5,20.0
1864,1046,2023-08-04,104,4,4.5,20.0
1865,1077,2023-08-31,108,5,3.0,
1866,1171,2023-09-07,108,3,3.0,10.0
1867,1043,2023-11-13,102,1,2.8,20.0
1868,1025,2023-09-04,101,2,2.5,
1869,1190,2023-05-08,102,1,2.8,20.0
1870,1146,2023-02-09,101,2,2.5,10.0
1871,1190,2023-06-14,106,2,4.5,
1872,1108,2023-08-09,102,2,2.8,
1873,1153,2023-09-07,102,1,2.8,30.0
1874,1017,2023-11-04,110,5,15.0,30.0
1875,1151,2023-01-08,107,5,3.5,10.0
1876,1096,2023-08-30,110,4,15.0,30.0
1877,1189,2023-10-17,104,4,4.5,30.0
1878,1033,2023-11-08,107,3,3.5,10.0
1879,1088,2023-01-17,104,5,4.5,20.0
1880,1069,2023-07-01,107,3,3.5,
1881,1093,2023-11-22,103,2,1.2,30.0
1882,1114,2023-06-06,106,3,4.5,20.0
1883,1057,2023-01-27,101,1,2.5,30.0
1884,1021,2023-06-10,106,5,4.5,10.0
1885,1160,2023-12-12,108,4,3.0,10.0
1886,1176,2023-04-16,109,5,0.5,10.0
1887,1053,2023-06-26,108,4,3.0,20.0
1888,1139,2023-01-02,108,5,3.0,10.0
1889,1136,2023-01-28,105,1,4.0,30.0
1890,1121,2023-07-18,101,5,2.5,
1891,1001,2023-07-27,109,3,0.5,10.0
1892,1005,2023-12-06,107,2,3.5,30.0
1893,1153,2023-12-26,104,1,4.5,20.0
1894,1031,2023-05-15,110,5,15.0,20.0
1895,1135,2023-09-18,109,1,0.5,
1896,1142,2023-04-07,109,1,0.5,
1897,1065,2023-01-16,106,2,4.5,30.0
1898,1021,2023-10-21,101,4,2.5,30.0
1899,1070,2023-07-05,102,5,2.8,
1900,1171,2023-12-02,104,4,4.5,30.0
1901,1053,2023-03-31,105,3,4.0,20.0
1902,1190,2023-09-07,103,1,1.2,
1903,1012,2023-04-05,109,1,0.5,10.0
1904,1044,2023-08-17,104,3,4.5,
1905,1049,2023-04-18,109,4,0.5,10.0
1906,1116,2023-09-29,108,5,3.0,20.0
1907,1158,2023-04-02,109,4,0.5,
1908,1002,2023-04-15,103,1,1.2,30.0
1909,1081,2023-06-03,106,2,4.5,10.0
1910,1171,2023-05-17,101,1,2.5,
1911,1004,2023-08-28,110,2,15.0,10.0
1912,1185,2023-11-16,101,2,2.5,
1913,1108,2023-10-22,109,4,0.5,
1914,1055,2023-03-09,103,2,1.2,20.0
1915,1089,2023-09-07,107,3,3.5,30.0
1916,1155,2023-11-30,105,3,4.0,30.0
1917,1038,2023-11-16,107,3,3.5,10.0
1918,1028,2023-01-08,101,4,2.5,20.0
1919,1174,2023-05-04,101,3,2.5,20.0
1920,1071,2023-05-21,106,1,4.5,20.0
1921,1021,2023-04-01,101,2,2.5,10.0
1922,1043,2023-11-28,103,1,1.2,30.0
1923,1165,2023-01-24,103,4,1.2,30.0
1924,1108,2023-10-07,101,2,2.5,
1925,1200,2023-12-16,106,3,4.5,10.0
1926,1158,2023-07-10,102,3,2.8,10.0
1927,1172,2023-12-22,105,2,4.0,
1928,1057,2023-01-17,107,4,3.5,10.0
1929,1187,2023-04-14,103,3,1.2,20.0
1930,1096,2023-08-23,108,2,3.0,10.0
1931,1181,2023-04-05,109,5,0.5,
1932,1100,2023-08-07,104,2,4.5,30.0
1933,1087,2023-01-27,101,3,2.5,20.0
1934,1092,2023-09-24,109,4,0.5,
1935,1154,2023-04-05,110,4,15.0,10.0
1936,1106,2023-02-22,105,3,4.0,
1937,1194,2023-10-13,102,5,2.8,10.0
1938,1103,2023-05-10,104,3,4.5,30.0
1939,1112,2023-09-29,101,3,2.5,30.0
1940,1170,2023-08-04,110,5,15.0,30.0
1941,1121,2023-10-22,106,2,4.5,20.0
1942,1171,2023-11-02,109,2,0.5,20.0
1943,1077,2023-07-08,101,3,2.5,20.0
1944,1108,2023-01-07,104,4,4.5,30.0
1945,1119,2023-03-08,101,4,2.5,
1946,1119,2023-04-26,106,2,4.5,10.0
1947,1102,2023-02-14,104,2,4.5,30.0
1948,1123,2023-08-26,109,5,0.5,
1949,1116,2023-10-23,102,1,2.8,
1950,1191,2023-08-20,105,-4,4.0,10.0
1951,1156,2023-08-18,110,4,15.0,20.0
1952,1147,2023-07-29,104,2,4.5,20.0
1953,1112,2023-12-07,110,4,15.0,30.0
1954,1090,2023-11-05,101,5,2.5,30.0
1955,1094,2023-03-08,105,5,4.0,20.0
1956,1119,2023-08-25,108,4,3.0,20.0
1957,1196,2023-01-27,107,1,3.5,
1958,1163,2023-11-30,110,1,15.0,30.0
1959,1054,2023-02-14,106,5,4.5,
1960,1198,2023-07-24,102,1,2.8,
1961,1046,2023-05-06,106,5,4.5,
1962,1200,2023-08-18,102,5,2.8,
1963,1100,2023-01-09,106,4,4.5,10.0
1964,1056,2023-10-15,104,3,4.5,30.0
1965,1200,2023-03-30,102,5,2.8,20.0
1966,1104,2023-09-03,104,3,4.5,20.0
1967,1197,2023-06-11,101,3,2.5,
1968,1008,2023-03-29,110,1,15.0,20.0
1969,1155,2023-08-03,103,4,1.2,30.0
1970,1055,2023-08-09,104,4,4.5,20.0
1971,1101,2023-09-05,110,3,15.0,30.0
1972,1105,2023-06-29,103,2,1.2,10.0
1973,1012,2023-06-03,107,4,3.5,30.0
1974,1065,2023-04-19,104,4,4.5,30.0
1975,1080,2023-06-28,102,5,2.8,30.0
1976,1189,2023-11-20,109,4,0.5,10.0
1977,1094,2023-07-24,109,4,0.5,10.0
1978,1116,2023-01-20,103,5,1.2,10.0
1979,1020,2023-10-08,103,1,1.2,
1980,1012,2023-06-26,103,3,-1.2,20.0
1981,1126,2023-05-09,103,1,1.2,
1982,1177,2023-02-03,107,5,3.5,20.0
1983,1074,2023-07-11,109,5,0.5,30.0
1984,1134,2023-06-16,109,5,0.5,
1985,1178,2023-08-15,109,3,0.5,10.0
1986,1023,2023-04-22,104,5,4.5,30.0
1987,1103,2023-09-27,105,3,4.0,
1988,1103,2023-06-21,106,1,4.5,
1989,1093,2023-08-13,106,3,4.5,
1990,1096,2023-12-05,110,3,15.0,10.0
1991,1070,2023-03-05,104,5,4.5,30.0
1992,1103,2023-03-17,105,3,4.0,10.0
1993,1091,2023-06-16,108,2,3.0,10.0
1994,1166,2023-05-30,101,5,2.5,20.0
1995,1067,2023-06-27,106,1,4.5,
1996,1159,2023-05-04,110,2,15.0,20.0
1997,1034,2023-06-02,108,1,3.0,10.0
1998,1144,2023-01-27,107,5,3.5,10.0
1999,1079,2023-08-18,104,3,4.5,
2000,1039,2023-14-01,109,4,0.5,20.0
